,LeakName,Longitude,Latitude,Verified,TimesSeen,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,threshold,First_Time,geometry,win,POLYGON,LEAKNUM,PolyLK
55,Spire_1606919306.2,-86.81932067870001,33.554103851299985,False,1,0.0,5.7993799999999975,2.0091040000000016,0.05,2020-12-02 07:28:26,POINT (-86.81932067870001 33.55410385129998),True,P3,56,P356
56,Spire_1606922826.2,-86.8207321167,33.554306030300005,False,1,0.0,2.645568,0.20982000000000006,0.05,2020-12-02 08:27:06,POINT (-86.8207321167 33.5543060303),True,P3,57,P357
57,Spire_1606923568.7,-86.82312167572002,33.548473874553665,False,1,10.375722338805797,3.101435,0.3250220000000001,0.05,2020-12-02 08:39:28,POINT (-86.82312167572002 33.54847387455366),True,P3,58,P358
58,Spire_1606924548.2,-86.8265210373781,33.552724695517966,False,1,23.135980097959752,2.6862799999999987,1.3787930000000008,0.05,2020-12-02 08:55:48,POINT (-86.8265210373781 33.55272469551797),True,P3,59,P359
59,Spire_1606924575.1,-86.82606420117183,33.55162389677901,False,1,13.793491135945985,3.470772,1.7008519999999996,0.05,2020-12-02 08:56:15,POINT (-86.82606420117183 33.55162389677901),True,P3,60,P360
60,Spire_1606924618.1,-86.82526205791643,33.54970261056585,False,1,7.9242848777945,2.5308200000000003,1.6774790000000002,0.05,2020-12-02 08:56:58,POINT (-86.82526205791643 33.54970261056585),True,P3,61,P361
61,Spire_1606925196.7,-86.82737412226751,33.55104589921696,True,2,16.68199851331757,2.279769999999999,0.9914639999999996,0.05,2020-12-02 09:06:36,POINT (-86.82737412226751 33.55104589921696),True,P3,62,P362
62,Spire_1606925582.9,-86.8136269230057,33.552349512019546,False,1,8.551530868083862,2.0539600000000022,0.30149600000000065,0.05,2020-12-02 09:13:02,POINT (-86.8136269230057 33.55234951201955),True,P3,63,P363
63,Spire_1606993578.3,-86.82208356745926,33.55391479073956,True,2,4.1745127532522025e-07,0.5969424999999995,0.31266899999999986,0.05,2020-12-03 04:06:18,POINT (-86.82208356745926 33.55391479073956),True,P3,64,P364
64,Spire_1606993752.3,-86.81981700699207,33.56037355118448,True,2,0.5310539933470757,1.1291488499999995,0.1862294999999996,0.05,2020-12-03 04:09:12,POINT (-86.81981700699207 33.56037355118448),True,P3,65,P365
65,Spire_1606994454.3,-86.82188883607029,33.55723261324959,False,1,6.669670585093923,2.949854,0.2634679999999996,0.05,2020-12-03 04:20:54,POINT (-86.82188883607029 33.55723261324959),True,P3,66,P366
66,Spire_1606994644.8,-86.81937494560219,33.55494316869741,False,1,9.40761982803906e-06,2.0197,0.2268400000000001,0.05,2020-12-03 04:24:04,POINT (-86.81937494560219 33.55494316869741),True,P3,67,P367
67,Spire_1606995447.8,-86.81986649871334,33.55884687064834,False,1,21.21574940219443,6.826260000000001,0.6518639999999998,0.05,2020-12-03 04:37:27,POINT (-86.81986649871334 33.55884687064834),True,P3,68,P368
68,Spire_1606995961.5,-86.81708167569639,33.557534091553016,False,1,0.0,3.185486,0.881891,0.05,2020-12-03 04:46:01,POINT (-86.81708167569639 33.55753409155302),True,P3,69,P369
69,Spire_1606996205.7,-86.81492475928727,33.55818653276473,False,1,5.774914327581932,6.32345,0.4969899999999981,0.05,2020-12-03 04:50:05,POINT (-86.81492475928727 33.55818653276473),True,P3,70,P370
70,Spire_1606996510.5,-86.81528239240221,33.55881113704675,False,1,4.298888029781267,4.420200000000001,0.3720859999999999,0.05,2020-12-03 04:55:10,POINT (-86.81528239240221 33.55881113704675),True,P3,71,P371
71,Spire_1606996711.2,-86.82843972344679,33.55421964004615,False,1,0.8081477610268877,1.4637780000000022,0.1971139999999996,0.05,2020-12-03 04:58:31,POINT (-86.82843972344679 33.55421964004615),True,P3,72,P372
72,Spire_1606996761.4,-86.82299041750002,33.5558052063,False,1,0.0,0.0015199999999992995,0.20452199999999987,0.05,2020-12-03 04:59:21,POINT (-86.82299041750002 33.5558052063),True,P3,73,P373
73,Spire_1606999712.6,-86.8187275423476,33.553737219236226,False,1,28.66082030884033,11.6528998,1.9286380000000003,0.05,2020-12-03 05:48:32,POINT (-86.8187275423476 33.55373721923623),True,P3,74,P374
