,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
61,Spire_1606836612.3,-86.82815474003478,33.552821325711925,0.6177308956084784,True,2,14.84154741601273,22.58963243045633,3.493544375,1.8628900000000002,POINT (-86.82815474003478 33.55282132571192),"['Spire_1606836612.3', 'Spire_1606925011.8', 'Spire_1606925148.5']",1.230939486312982,0.06,2020-12-01 08:30:12
62,Spire_1606909877.3,-86.81983743522318,33.552313217224075,0.5741046020123429,True,3,21.152736314096547,21.152736314096547,1.4299850000000007,1.7755400000000001,POINT (-86.81983743522318 33.55231321722408),"['Spire_1606909877.3', 'Spire_1606994156.2', 'Spire_1606994313.2', 'Spire_1606999109.2', 'Spire_1606999236.4']",1.160870005645865,0.06,2020-12-02 04:51:17
63,Spire_1606909900.5,-86.82023985500426,33.553289996883194,0.5286085658114905,False,1,17.07943574899263,17.07943574899263,1.5104800000000005,1.69657,POINT (-86.82023985500426 33.55328999688319),['Spire_1606909900.5'],1.0920426580527973,0.06,2020-12-02 04:51:40
64,Spire_1606910145.5,-86.82013238604578,33.55656223652454,-1.2741832816932928,True,3,0.0,8.181306842986316,3.004416666666667,0.28216250000000026,POINT (-86.82013238604578 33.55656223652454),"['Spire_1606910145.5', 'Spire_1606994829.7', 'Spire_1606996783.9']",0.0969231388485696,0.06,2020-12-02 04:55:45
65,Spire_1606910231.5,-86.8150802032834,33.54590169619041,-1.3232008307019716,True,2,0.0,10.740638102719602,2.60377125,0.26987000000000005,POINT (-86.8150802032834 33.54590169619041),"['Spire_1606910231.5', 'Spire_1606910532.9']",0.09074629636912085,0.06,2020-12-02 04:57:11
66,Spire_1606918378.3,-86.79954807492891,33.59842585160792,0.47306456479902753,False,1,17.180303290616227,17.180303290616227,4.205275,1.604905,POINT (-86.79954807492891 33.59842585160792),['Spire_1606918378.3'],1.0135222348832627,0.06,2020-12-02 07:12:58
67,Spire_1606918392.8,-86.7991570055337,33.59935262488266,0.5458500447878627,False,1,28.65902832969119,28.65902832969119,19.66845,1.7260750000000002,POINT (-86.7991570055337 33.59935262488266),['Spire_1606918392.8'],1.1176321551212083,0.06,2020-12-02 07:13:12
68,Spire_1606919306.2,-86.81932067870001,33.55410385130001,0.7061966644693759,False,1,0.0,0.0,6.071995000000001,2.0262700000000007,POINT (-86.81932067870001 33.55410385130001),['Spire_1606919306.2'],1.3862793130712698,0.06,2020-12-02 07:28:26
69,Spire_1606922826.2,-86.8207321167,33.554306030300005,-1.5390260481937357,False,1,0.0,0.0,2.74037,0.21458999999999984,POINT (-86.8207321167 33.5543060303),['Spire_1606922826.2'],0.0679061159874128,0.06,2020-12-02 08:27:06
70,Spire_1606923415.9,-86.82532655732281,33.55374020425449,0.5386839518943869,False,1,17.86179257489292,17.86179257489292,6.48993,1.7137499999999997,POINT (-86.82532655732281 33.55374020425449),['Spire_1606923415.9'],1.106924341502389,0.06,2020-12-02 08:36:55
71,Spire_1606923568.7,-86.82313062096199,33.548494614076574,-1.119570383259587,False,1,10.375721537597569,10.375721537597569,0.9397965,0.3264200000000001,POINT (-86.82313062096199 33.54849461407657),['Spire_1606923568.7'],0.11929824916856147,0.06,2020-12-02 08:39:28
72,Spire_1606924541.1,-86.8267197912637,33.55319537311987,0.5951042702465352,False,1,1.8369109745128345,1.8369109745128345,1.9262,1.81322,POINT (-86.8267197912637 33.55319537311987),['Spire_1606924541.1'],1.19408580260513,0.06,2020-12-02 08:55:41
73,Spire_1606924553.4,-86.82644261533095,33.55253926529358,0.5991880876265615,False,1,23.135980097959752,23.135980097959752,6.142319999999998,1.82064,POINT (-86.82644261533095 33.55253926529358),['Spire_1606924553.4'],1.2006548439197144,0.06,2020-12-02 08:55:53
74,Spire_1606924575.1,-86.82606462047815,33.55162487565995,0.590923406845926,False,1,13.793491135945985,13.793491135945985,3.8066675000000014,1.805655,POINT (-86.82606462047815 33.55162487565995),['Spire_1606924575.1'],1.1873978878018474,0.06,2020-12-02 08:56:15
75,Spire_1606924596.6,-86.82557932353292,33.55046576043828,0.5492941310064028,False,1,14.04855569528388,14.04855569528388,5.8405675000000015,1.7320300000000002,POINT (-86.82557932353292 33.55046576043828),['Spire_1606924596.6'],1.122815215530117,0.06,2020-12-02 08:56:36
76,Spire_1606924618.1,-86.82523236062275,33.54962542704203,0.5327862150996489,False,1,17.72442924758039,17.72442924758039,4.414435000000001,1.7036724999999997,POINT (-86.82523236062275 33.54962542704203),['Spire_1606924618.1'],1.098188751016126,0.06,2020-12-02 08:56:58
77,Spire_1606924638.6,-86.8249053955,33.548866272,0.49152658964547935,False,1,0.0,0.0,1.24127,1.63481,POINT (-86.8249053955 33.548866272),['Spire_1606924638.6'],1.0389739890510583,0.06,2020-12-02 08:57:18
78,Spire_1606924789.4,-86.82773449441532,33.548161920953014,0.9387799431480185,True,3,19.70678773841339,19.70678773841339,10.553814999999998,2.55686,POINT (-86.82773449441532 33.54816192095301),"['Spire_1606924789.4', 'Spire_1606998415.3', 'Spire_1606998429.7', 'Spire_1607002866.2', 'Spire_1607003069.2']",1.894732928189586,0.06,2020-12-02 08:59:49
79,Spire_1606924828.3,-86.82843222659105,33.54977218483593,-0.3359032104818375,True,2,0.0,13.212429745038646,3.2770687500000006,0.9060412500000001,POINT (-86.82843222659105 33.54977218483593),"['Spire_1606924828.3', 'Spire_1606924868.2', 'Spire_1607002854.6', 'Spire_1607003092.8']",0.34186374429078076,0.06,2020-12-02 09:00:28
80,Spire_1606925238.7,-86.82669830319998,33.5493087769,-0.14774623215426427,False,1,0.0,0.0,-5.07033,0.8626499999999999,POINT (-86.82669830319998 33.5493087769),['Spire_1606925238.7'],0.44018013568972736,0.06,2020-12-02 09:07:18
